"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","gene_symbol","ensembl_id","feature_num"
6.08446246986244e-51,1.29714919413286,0.914,0.8,9.41813945710008e-47,"16","Feature4919","Ddx5",NA,4919
4.94217014225555e-50,2.95620009873141,0.361,0.101,7.64998516319736e-46,"16","Feature9833","Limd2",NA,9833
3.80431444780916e-49,2.28080922972518,0.365,0.098,5.8886983337638e-45,"16","Feature18167","Tcn2",NA,18167
1.03963115399851e-47,2.17551974500235,0.703,0.363,1.6092450632743e-43,"16","Feature16510","Sgk1",NA,16510
6.86725001219465e-44,1.82886988499776,0.688,0.409,1.06298162938761e-39,"16","Feature20378","Zfand5",NA,20378
9.59754158003122e-44,3.27985634749071,0.361,0.112,1.48560346117303e-39,"16","Feature4404","Csf1",NA,4404
1.69812360474254e-42,2.18085553932119,0.534,0.246,2.62852552778098e-38,"16","Feature7747","Gng10",NA,7747
1.80017041438935e-42,1.5162061186534,0.778,0.546,2.78648378443327e-38,"16","Feature4510","Ctsl",NA,4510
1.86693243881888e-42,2.15627873221154,0.297,0.074,2.88982472204774e-38,"16","Feature8175","H2-T23",NA,8175
4.41122995721929e-41,2.35943469167133,0.316,0.087,6.82814285077973e-37,"16","Feature15373","Rasgrp3",NA,15373
1.8188398269918e-40,1.864670661103,0.617,0.327,2.81538216820061e-36,"16","Feature2640","Basp1",NA,2640
2.79182798716415e-40,2.39418116393219,0.402,0.142,4.32147054133139e-36,"16","Feature7726","Gna13",NA,7726
7.13655291468305e-40,1.03661293091686,0.902,0.776,1.10466702566379e-35,"16","Feature15973","Rps9",NA,15973
1.0081827223855e-39,2.45479925055748,0.47,0.2,1.56056603598052e-35,"16","Feature20587","Zfp622",NA,20587
4.24109203819702e-39,1.78431121602184,0.519,0.216,6.56478636592517e-35,"16","Feature14439","Pmp22",NA,14439
1.59762274289739e-38,2.13374329958807,0.338,0.103,2.47296024373087e-34,"16","Feature19381","Ucp2",NA,19381
1.66628156313344e-38,1.64596945006317,0.669,0.399,2.57923723157425e-34,"16","Feature7931","Gpx1",NA,7931
5.71209347065631e-38,2.28655967477269,0.286,0.076,8.8417494832289e-34,"16","Feature11625","Myh9",NA,11625
8.91616769128126e-38,3.07828067597272,0.425,0.169,1.38013359693343e-33,"16","Feature1523","Adamts1",NA,1523
9.4177037879871e-38,2.27188894901743,0.526,0.252,1.45776636934252e-33,"16","Feature6493","Fscn1",NA,6493
2.86974506368398e-37,2.10829225263692,0.331,0.1,4.44207838407643e-33,"16","Feature19566","Vamp8",NA,19566
3.98649079858992e-35,2.4360064442068,0.327,0.106,6.17068910713734e-31,"16","Feature8758","Ifngr1",NA,8758
4.94463054843968e-35,2.00258510849693,0.511,0.248,7.65379362592978e-31,"16","Feature4337","Creg1",NA,4337
6.09603536499942e-35,2.19536352870228,0.278,0.076,9.43605314148261e-31,"16","Feature17659","St3gal6",NA,17659
2.6204243442637e-34,2.04801493901678,0.417,0.166,4.05615484248578e-30,"16","Feature15730","Rnaset2a",NA,15730
8.5441602277917e-34,2.92842357210376,0.316,0.104,1.32255056165988e-29,"16","Feature3923","Cited2",NA,3923
3.7514936604796e-33,1.65363294620484,0.609,0.359,5.80693703705638e-29,"16","Feature1335","Abhd12",NA,1335
7.27621374877206e-32,1.46061982312264,0.688,0.464,1.12628512617243e-27,"16","Feature12140","Npc2",NA,12140
8.6332466623866e-31,0.872714551258921,0.868,0.576,1.33634025087082e-26,"16","Feature6881","Glul",NA,6881
1.74745063719343e-29,2.59430093509752,0.267,0.083,2.70487884131171e-25,"16","Feature14396","Plk3",NA,14396
3.24120872464369e-29,2.00631926676013,0.398,0.169,5.01706698487596e-25,"16","Feature15333","Rap1b",NA,15333
9.28755530558983e-29,1.98459296431362,0.338,0.124,1.43762068575225e-24,"16","Feature17897","Syngr2",NA,17897
1.55721574205332e-27,2.29452946378117,0.331,0.126,2.41041424712434e-23,"16","Feature11987","Ninj1",NA,11987
2.15057544124755e-26,0.896059089573324,0.827,0.719,3.32887572550708e-22,"16","Feature14960","Psap",NA,14960
3.79262036242119e-26,2.25848662565993,0.271,0.091,5.87059705899175e-22,"16","Feature2612","Bach1",NA,2612
5.91776538412433e-26,2.04820730504535,0.308,0.113,9.16010903808605e-22,"16","Feature15688","Rin2",NA,15688
1.15403237277152e-25,1.6606835271668,0.586,0.394,1.78632670981304e-21,"16","Feature4910","Ddx3x",NA,4910
3.31970194604409e-25,2.63582357604898,0.256,0.086,5.13856664228164e-21,"16","Feature12279","Ntpcr",NA,12279
9.08645180060854e-25,1.47901417014288,0.586,0.383,1.4064918742162e-20,"16","Feature18842","Tpm3",NA,18842
1.5579433996934e-24,2.12929746282486,0.335,0.138,2.41154058838542e-20,"16","Feature18861","Tpst2",NA,18861
1.88454178274755e-24,2.03905956489517,0.436,0.231,2.91708222551493e-20,"16","Feature6054","Fam49b",NA,6054
1.95928421000709e-24,0.789060793826431,0.853,0.731,3.03277602866998e-20,"16","Feature15957","Rps3",NA,15957
3.80201497381046e-24,1.05007234032412,0.526,0.248,5.88513897796121e-20,"16","Feature5856","Evi2a",NA,5856
4.4693610793694e-24,1.16055254271527,0.703,0.467,6.91812401475589e-20,"16","Feature9420","Klf6",NA,9420
5.49212002082814e-24,2.15493120440796,0.327,0.13,8.50125258023988e-20,"16","Feature19254","Txnip",NA,19254
4.54413418218471e-23,0.891142586444797,0.816,0.693,7.03386530060371e-19,"16","Feature15914","Rplp2",NA,15914
9.94403774592965e-23,0.576723017245186,0.925,0.889,1.53923760269245e-18,"16","Feature5506","Eef1a1",NA,5506
1.73049360154348e-22,1.86187872714747,0.429,0.229,2.67863104582916e-18,"16","Feature17335","Snx5",NA,17335
1.95742942156174e-22,2.08963736293791,0.353,0.16,3.02990500163542e-18,"16","Feature15096","Ptpn1",NA,15096
2.12473386774496e-22,2.43450981461027,0.274,0.105,3.28887555388243e-18,"16","Feature8105","Gusb",NA,8105
2.92103740740915e-21,1.5709848339439,0.47,0.275,4.52147380292863e-17,"16","Feature3120","Camk1",NA,3120
3.89010191828869e-21,0.731000320375337,0.853,0.766,6.02148875931907e-17,"16","Feature15868","Rpl13a",NA,15868
5.55254524609951e-21,2.32140235323982,0.301,0.129,8.59478478643742e-17,"16","Feature2260","Arrb2",NA,2260
7.06683230165866e-21,1.75287847088467,0.481,0.272,1.09387497197374e-16,"16","Feature12203","Nr4a1",NA,12203
4.07537066746176e-20,0.827853113707309,0.805,0.666,6.30826625616405e-16,"16","Feature15889","Rpl32",NA,15889
6.03601354607063e-20,1.23152482283902,0.613,0.472,9.34314536796272e-16,"16","Feature14080","Pfn1",NA,14080
1.3312611282468e-19,1.81399438138687,0.429,0.252,2.06065910041322e-15,"16","Feature17080","Smap2",NA,17080
1.56323192926292e-19,1.61992115452328,0.44,0.251,2.41972670330608e-15,"16","Feature3705","Celf2",NA,3705
2.11257832800641e-19,1.13003178867327,0.695,0.581,3.27005999392113e-15,"16","Feature2251","Arpc2",NA,2251
4.73381709548454e-19,1.76259706246466,0.429,0.249,7.32747548210052e-15,"16","Feature10340","Mbnl1",NA,10340
6.30288234837625e-19,1.70746815334486,0.432,0.254,9.75623158705159e-15,"16","Feature4047","Cltc",NA,4047
7.77624935971785e-19,2.25578979850659,0.278,0.118,1.20368563839073e-14,"16","Feature4074","Cndp2",NA,4074
2.69321510411384e-18,1.55639342671183,0.485,0.317,4.16882765965781e-14,"16","Feature5605","Eif4a1",NA,5605
4.54353730502861e-18,1.61947205232096,0.338,0.159,7.03294139445378e-14,"16","Feature8357","Hist1h1c",NA,8357
8.59743419713028e-18,2.07975151668912,0.289,0.128,1.3307968393738e-13,"16","Feature17076","Smad7",NA,17076
2.05274597082922e-17,1.56932039605834,0.346,0.17,3.17744548824656e-13,"16","Feature9952","Lrp1",NA,9952
3.77340605773891e-17,1.71657504738514,0.346,0.173,5.84085523677405e-13,"16","Feature9027","Irf2bp2",NA,9027
1.01676470218169e-16,2.05141887962948,0.35,0.183,1.57385008250704e-12,"16","Feature8229","Hbegf",NA,8229
1.09748434380451e-16,1.67264331483787,0.312,0.147,1.698796015775e-12,"16","Feature8444","Hmgb2",NA,8444
3.10148577141274e-16,1.68417124286955,0.282,0.127,4.80078982556979e-12,"16","Feature18010","Tapbp",NA,18010
5.10913653802354e-16,0.970561498741389,0.647,0.53,7.90843244720663e-12,"16","Feature15876","Rpl22",NA,15876
5.15148005312175e-16,1.79043664434833,0.346,0.185,7.97397597422716e-12,"16","Feature2284","Asah1",NA,2284
6.18803704621058e-16,0.924572457836535,0.68,0.578,9.57846254382935e-12,"16","Feature15932","Rps10",NA,15932
5.71212003005736e-15,1.51873365287501,0.492,0.352,8.84179059452579e-11,"16","Feature2355","Atf4",NA,2355
6.49298939056445e-15,1.94802251122618,0.259,0.115,1.00504982776547e-10,"16","Feature3820","Chd7",NA,3820
7.07412857048954e-15,0.976744935935988,0.635,0.513,1.09500436142608e-10,"16","Feature15912","Rplp0",NA,15912
1.51412492537049e-14,0.796542161330347,0.778,0.675,2.34371397198097e-10,"16","Feature9165","Jund",NA,9165
3.37726009800844e-14,0.918862962083027,0.654,0.534,5.22766090570727e-10,"16","Feature15893","Rpl35a",NA,15893
7.05736828830137e-14,1.8641315668771,0.293,0.151,1.09241003734617e-09,"16","Feature14046","Per1",NA,14046
1.72316212097151e-13,0.719750855072308,0.778,0.71,2.6672826470518e-09,"16","Feature15949","Rps24",NA,15949
1.94233079806161e-13,0.55938755837613,0.699,0.477,3.00653384231956e-09,"16","Feature3543","Cd9",NA,3543
2.87252354972415e-13,0.928715453737375,0.617,0.526,4.44637920261801e-09,"16","Feature4045","Clta",NA,4045
3.41674118789772e-13,1.88210680731425,0.361,0.224,5.28877368474688e-09,"16","Feature14473","Pnrc1",NA,14473
4.118861745424e-13,0.540942108331244,0.861,0.813,6.37558609574181e-09,"16","Feature15936","Rps14",NA,15936
9.57631433861244e-13,0.792220325089712,0.654,0.555,1.48231769647382e-08,"16","Feature15946","Rps20",NA,15946
4.39387734978236e-12,0.980514677522893,0.624,0.53,6.80128274972811e-08,"16","Feature15900","Rpl39",NA,15900
8.45915948156843e-12,0.78205702152615,0.65,0.577,1.30939329615198e-07,"16","Feature15933","Rps11",NA,15933
9.13137954687208e-12,0.885806477015727,0.462,0.296,1.41344624006033e-07,"16","Feature18552","Tmem176b",NA,18552
2.45081548840239e-11,1.03657382187249,0.504,0.396,3.79361729449806e-07,"16","Feature3166","Capza2",NA,3166
2.45895890725811e-11,1.64959228886127,0.331,0.201,3.80622249254482e-07,"16","Feature3461","Cd164",NA,3461
2.57548977626609e-11,1.26412808364373,0.308,0.161,3.98660062468229e-07,"16","Feature16262","Sdc4",NA,16262
2.65199188676116e-11,1.56041073051919,0.305,0.174,4.1050182415176e-07,"16","Feature18819","Tor1aip1",NA,18819
2.80428955065862e-11,0.780214005807586,0.47,0.315,4.34075979546448e-07,"16","Feature11628","Myl12a",NA,11628
3.13983021032767e-11,1.74169326812525,0.259,0.135,4.8601431825662e-07,"16","Feature2122","Arf6",NA,2122
4.60106242542005e-11,1.1509064446329,0.425,0.284,7.12198452830769e-07,"16","Feature9675","Lamp2",NA,9675
5.52454160697077e-11,0.371388716449493,0.94,0.927,8.55143795343005e-07,"16","Feature9108","Itm2b",NA,9108
7.93040158540751e-11,1.52645738800101,0.293,0.166,1.22754686140523e-06,"16","Feature17703","Stat3",NA,17703
8.71008095317106e-11,1.74009572355747,0.278,0.156,1.34823343074135e-06,"16","Feature7940","Gramd1a",NA,7940
4.14887244506351e-10,1.48130120569461,0.286,0.163,6.42203965771381e-06,"16","Feature18414","Tln1",NA,18414
5.77457348484999e-10,0.790725305678922,0.688,0.635,8.9384622971993e-06,"16","Feature3115","Calr",NA,3115
6.43487927071623e-10,1.23732967032662,0.297,0.17,9.96054962314165e-06,"16","Feature8754","Ifnar2",NA,8754
1.01157873583244e-09,0.973973902876121,0.481,0.364,1.56582272519504e-05,"16","Feature16928","Slc3a2",NA,16928
1.04722705032756e-09,0.831911265941108,0.605,0.548,1.62100275120203e-05,"16","Feature17607","Srsf5",NA,17607
1.56308767444332e-09,1.04296831201382,0.786,0.7,2.41950341127082e-05,"16","Feature9163","Jun",NA,9163
6.4779247867937e-09,1.36238129877067,0.391,0.288,0.00010027179777478,"16","Feature20155","Wsb1",NA,20155
6.86645728561635e-09,1.44413617164913,0.361,0.254,0.000106285892324056,"16","Feature20047","Wdr26",NA,20047
9.65134915927723e-09,1.28437308205968,0.312,0.197,0.000149393233636452,"16","Feature10445","Mef2a",NA,10445
8.37719114654338e-08,1.73232140306706,0.263,0.167,0.00129670541757345,"16","Feature5753","Epn1",NA,5753
1.28006777541736e-07,1.07750512920595,0.568,0.529,0.00198141690956853,"16","Feature3817","Chd4",NA,3817
1.32761466929471e-07,0.852038685980992,0.59,0.55,0.00205501474660129,"16","Feature11494","Mtdh",NA,11494
1.70033952304169e-07,1.24270617660842,0.44,0.362,0.00263195554771622,"16","Feature2889","Brd2",NA,2889
5.67735514638348e-07,1.2551955482134,0.361,0.267,0.008787978031087,"16","Feature14224","Pik3r1",NA,14224
6.94919228906958e-07,0.986009770322479,0.323,0.216,0.0107566547442508,"16","Feature20372","Zeb2",NA,20372
1.0098289699695e-06,1.22341947271262,0.316,0.225,0.0156311426261579,"16","Feature5836","Etf1",NA,5836
1.05204774590149e-06,0.538522710564867,0.68,0.658,0.0162846470588091,"16","Feature15937","Rps15",NA,15937
1.56328657377107e-06,0.890344713440112,0.44,0.369,0.0241981128754024,"16","Feature10009","Lrrc58",NA,10009
1.81665939295077e-06,0.434388625772158,0.782,0.729,0.0281200707434849,"16","Feature15947","Rps21",NA,15947
2.58546760095198e-06,0.724264524319135,0.56,0.513,0.0400204529951356,"16","Feature5621","Eif5",NA,5621
3.52370467909691e-06,0.880591439691685,0.459,0.398,0.054543424727741,"16","Feature2166","Arhgdia",NA,2166
4.23769619221712e-06,0.858915539543868,0.414,0.323,0.0655952993593288,"16","Feature16549","Sh3glb1",NA,16549
4.3230534726903e-06,0.439688581631647,0.744,0.736,0.0669165447037731,"16","Feature17355","Son",NA,17355
1.17548201221136e-05,1.15221042095644,0.32,0.243,0.181952860670196,"16","Feature2253","Arpc4",NA,2253
1.22205738101212e-05,1.24414239808971,0.312,0.236,0.189162262006866,"16","Feature1469","Actr3",NA,1469
1.37478368655819e-05,0.900846395180754,0.252,0.162,0.212802766842343,"16","Feature18551","Tmem176a",NA,18551
1.58303261921622e-05,0.37686721259355,0.398,0.273,0.245037619128478,"16","Feature15630","Rhog",NA,15630
1.60462199122504e-05,0.98973522471689,0.323,0.24,0.248379438021724,"16","Feature20129","Wnk1",NA,20129
1.62496741369662e-05,0.772659999648371,0.496,0.464,0.2515287059661,"16","Feature3168","Capzb",NA,3168
2.24609390682406e-05,1.25428235607927,0.282,0.205,0.347672875837297,"16","Feature17955","Tab2",NA,17955
2.95924928406292e-05,0.69090320413316,0.523,0.482,0.4580621966801,"16","Feature16539","Sh3bgrl3",NA,16539
5.40374051213942e-05,0.488138008905501,0.598,0.578,0.836444993874061,"16","Feature5512","Eef2",NA,5512
6.00520515520979e-05,1.13881114228967,0.335,0.272,0.929545705974924,"16","Feature453","2410006H16Rik",NA,453
7.01387604035845e-05,0.775790004859998,0.455,0.41,1,"16","Feature5807","Erp29",NA,5807
7.26588092446903e-05,0.357591970604624,0.774,0.757,1,"16","Feature15903","Rpl4",NA,15903
9.15558718259808e-05,1.24757983741811,0.274,0.206,1,"16","Feature2547","Azin1",NA,2547
0.000137337713428969,0.767608791055468,0.286,0.204,1,"16","Feature19497","Usp2",NA,19497
0.000176224506294657,0.638690970603057,0.455,0.401,1,"16","Feature18384","Timp2",NA,18384
0.000257957908718651,0.932667179202753,0.316,0.251,1,"16","Feature18474","Tmed5",NA,18474
0.000494408678886699,0.450386385221046,0.376,0.282,1,"16","Feature9865","Litaf",NA,9865
0.000503816843186764,1.2876522464911,0.278,0.225,1,"16","Feature6561","G3bp1",NA,6561
0.000565252874981091,0.901034526353686,0.338,0.276,1,"16","Feature18460","Tmcc3",NA,18460
0.000585683611777457,1.33089576648663,0.263,0.206,1,"16","Feature19258","Txnrd1",NA,19258
0.000879309321215678,0.790117187163208,0.402,0.364,1,"16","Feature15092","Ptp4a2",NA,15092
0.00104332975155795,0.941850193774052,0.402,0.372,1,"16","Feature10140","M6pr",NA,10140
0.00115173958532512,0.416272831899453,0.556,0.542,1,"16","Feature15938","Rps15a",NA,15938
0.00116754702190941,0.807639824969974,0.444,0.426,1,"16","Feature15088","Ptms",NA,15088
0.00132846489339389,0.918282843097498,0.357,0.319,1,"16","Feature16263","Sdcbp",NA,16263
0.00137425877735801,0.431520462685129,0.534,0.51,1,"16","Feature7730","Gnai2",NA,7730
0.0016464021005595,0.96990538650703,0.278,0.225,1,"16","Feature12076","Nmt1",NA,12076
0.00172930648693021,0.884319031642302,0.376,0.344,1,"16","Feature16483","Sfpq",NA,16483
0.00216380687674318,0.848736428004193,0.38,0.349,1,"16","Feature10277","Mapre1",NA,10277
0.00249403616638542,0.524682578838011,0.44,0.409,1,"16","Feature4257","Cox7a2l",NA,4257
0.00272352122215221,0.76276280752819,0.387,0.363,1,"16","Feature2120","Arf4",NA,2120
0.00327867186465177,0.284317544532095,0.65,0.647,1,"16","Feature15942","Rps19",NA,15942
0.00555685541503568,1.14756507299708,0.293,0.247,1,"16","Feature14154","Phlda1",NA,14154
0.00712329028608195,0.307537053433433,0.575,0.564,1,"16","Feature15878","Rpl23",NA,15878
0.00873695015380314,0.267201798475333,0.669,0.673,1,"16","Feature15951","Rps26",NA,15951
1.51425526177845e-198,5.91341051876358,0.765,0.03,2.34391571970686e-194,"42","Feature13675","P2ry14",NA,13675
2.27143688498511e-195,5.81569389185612,0.902,0.044,3.51595715426845e-191,"42","Feature8338","Higd1b",NA,8338
3.52448443422419e-193,5.64449151560509,0.765,0.031,5.45554945573562e-189,"42","Feature8735","Ifitm1",NA,8735
8.98414906016283e-191,5.71824145295929,0.765,0.031,1.3906564330226e-186,"42","Feature11835","Ndufa4l2",NA,11835
5.97104153727388e-179,5.87293720214524,0.667,0.025,9.24257519554624e-175,"42","Feature2401","Atp13a5",NA,2401
3.53486419122368e-168,5.89769052561888,0.706,0.03,5.47161628159514e-164,"42","Feature2274","Art3",NA,2274
1.6608345139011e-166,5.95060630798329,0.686,0.029,2.57080574406752e-162,"42","Feature9247","Kcnj8",NA,9247
3.69042936869052e-162,5.88467781409489,0.706,0.032,5.71241561979606e-158,"42","Feature13976","Pdgfrb",NA,13976
3.10352445560599e-160,5.99428360277147,1,0.07,4.80394550483251e-156,"42","Feature20005","Vtn",NA,20005
1.99342984946837e-146,6.92184879153753,0.392,0.01,3.08563006399208e-142,"42","Feature18127","Tbxa2r",NA,18127
8.83211236926951e-140,6.3717833237022,0.49,0.017,1.36712267363923e-135,"42","Feature3485","Cd248",NA,3485
4.23890236674804e-132,6.02018778067519,0.765,0.047,6.56139697348929e-128,"42","Feature17352","Sod3",NA,17352
7.66928339145887e-129,5.10724564037078,0.98,0.084,1.18712837616392e-124,"42","Feature15599","Rgs5",NA,15599
4.8257201892968e-117,4.5800467181037,0.941,0.084,7.46973228101252e-113,"42","Feature11636","Myl9",NA,11636
1.19168863902204e-115,5.67229127942684,0.49,0.021,1.84461484434222e-111,"42","Feature1395","Ace2",NA,1395
4.52667513623858e-100,6.08175343392647,0.373,0.014,7.0068404433837e-96,"42","Feature1317","Abcc9",NA,1317
2.12754384623693e-99,5.43819856285228,0.431,0.019,3.29322511959015e-95,"42","Feature4247","Cox4i2",NA,4247
1.14107338296764e-97,5.2115514471133,0.51,0.027,1.76626748949561e-93,"42","Feature6811","Gja4",NA,6811
1.48009793623446e-96,6.16198775102187,0.314,0.01,2.29104359549731e-92,"42","Feature14296","Pla1a",NA,14296
3.77977278931882e-96,6.1053820848206,0.275,0.008,5.85071030058661e-92,"42","Feature18628","Tmem45a",NA,18628
2.73905102326574e-93,5.86239188108762,0.333,0.012,4.23977707891305e-89,"42","Feature5705","Enpep",NA,5705
1.63281025440525e-87,3.9467479835942,0.98,0.12,2.52742699279388e-83,"42","Feature8794","Igfbp7",NA,8794
1.44547009068009e-76,4.78784006538478,0.627,0.054,2.23744315336372e-72,"42","Feature16728","Slc19a1",NA,16728
6.6150262901426e-74,4.12272304920007,0.608,0.051,1.02393991945117e-69,"42","Feature10543","Mgp",NA,10543
2.46205010910695e-70,5.48398012810485,0.373,0.02,3.81100736388665e-66,"42","Feature4885","Ddit4l",NA,4885
3.72256836103802e-62,5.21119528840858,0.373,0.023,5.76216356605076e-58,"42","Feature1969","Ano1",NA,1969
9.02706219845276e-62,5.15838445282312,0.333,0.018,1.3972989576985e-57,"42","Feature8560","Hrct1",NA,8560
1.11918485153118e-61,3.28431775047746,0.804,0.103,1.73238623168511e-57,"42","Feature18434","Tm4sf1",NA,18434
1.40988669958014e-60,5.25956309938012,0.333,0.019,2.1823636222801e-56,"42","Feature6774","Ggt5",NA,6774
1.81804895158778e-60,4.45731308215709,0.98,0.207,2.81415797216273e-56,"42","Feature3104","Cald1",NA,3104
3.45454756987458e-59,5.69079597255166,0.333,0.019,5.34729418340886e-55,"42","Feature11983","Nid1",NA,11983
2.48294269346971e-58,5.35360081595343,0.275,0.013,3.84334699522176e-54,"42","Feature6773","Ggt1",NA,6773
5.30699691907642e-58,4.85302068669867,0.333,0.019,8.21470053103839e-54,"42","Feature13908","Pcolce",NA,13908
1.54014939545038e-57,5.27181919949538,0.373,0.025,2.38399724921764e-53,"42","Feature3216","Casq2",NA,3216
3.46092160393212e-57,5.50500638868337,0.49,0.044,5.35716055072653e-53,"42","Feature15079","Pth1r",NA,15079
2.29703757151334e-56,5.21027938620212,0.412,0.031,3.5555844569455e-52,"42","Feature5482","Ecm2",NA,5482
